Time,Lateral,Vertical,Longitudinal
4.32,0.00237,0.9988,-0.0351
4.34,0.00146,0.99867,-0.03514
4.36,0.00091,0.99875,-0.03514
4.38,0.00052,0.99981,-0.03535
4.4,0.00077,1.00065,-0.03536
4.42,0.00114,1.00061,-0.03517
4.44,0.00133,1.00052,-0.03516
4.46,0.0013,1.00163,-0.03521
4.48,0.00075,1.00223,-0.03495
4.5,-0.00013,1.00195,-0.0344
4.52,-0.00089,1.00069,-0.03364
4.54,-0.00081,0.99952,-0.03218
4.56,-0.00066,0.99854,-0.03113
4.58,-0.00089,0.998,-0.03017
4.6,-0.00091,0.99685,-0.02899
4.62,-0.00131,0.99589,-0.02821
4.64,-0.00138,0.99554,-0.02767
4.66,-0.0009,0.99531,-0.02708
4.68,-0.00057,0.99399,-0.02634
4.7,-0.00054,0.9933,-0.0261
4.72,-0.00024,0.9949,-0.02692
4.74,0.00114,0.99722,-0.02756
4.76,0.00279,0.99914,-0.0284
4.78,0.0045,0.99991,-0.02852
4.8,0.00575,1.00061,-0.0289
4.82,0.00571,1.00424,-0.03015
4.84,0.00562,1.01016,-0.03161
4.86,0.00703,1.01235,-0.03157
4.88,0.0079,1.00884,-0.02982
4.9,0.0082,1.00313,-0.02748
4.92,0.00763,0.99938,-0.02535
4.94,0.00689,0.99828,-0.02388
4.96,0.00583,0.99562,-0.02225
4.98,0.00535,0.99231,-0.01984
5,0.00542,0.99135,-0.0187
5.02,0.00593,0.99315,-0.01864
5.04,0.00801,0.99326,-0.01883
5.06,0.00992,0.98805,-0.01693
5.08,0.00922,0.98467,-0.01571
5.1,0.00829,0.98813,-0.0168
5.12,0.00719,0.9954,-0.02001
5.14,0.00808,1.00088,-0.02234
5.16,0.00999,1.00292,-0.02349
5.18,0.01214,1.00445,-0.02361
5.2,0.01368,1.00748,-0.02441
5.22,0.01239,1.01295,-0.02648
5.24,0.01168,1.01517,-0.02731
5.26,0.01118,1.01547,-0.02586
5.28,0.01047,1.01861,-0.02587
5.3,0.00898,1.02473,-0.02575
5.32,0.00888,1.02774,-0.02425
5.34,0.01099,1.02914,-0.02062
5.36,0.0104,1.03104,-0.01822
5.38,0.00966,1.03089,-0.01621
5.4,0.00912,1.03021,-0.01409
5.42,0.00954,1.02622,-0.01241
5.44,0.01216,1.02138,-0.00586
5.46,0.01405,1.01822,0.00127
5.48,0.01501,1.01499,0.00817
5.5,0.01514,1.01028,0.01607
5.52,0.01595,1.0006,0.02502
5.54,0.01708,0.99098,0.03506
5.56,0.01709,0.98115,0.04426
5.58,0.01943,0.97311,0.05327
5.6,0.02262,0.96961,0.06118
5.62,0.02455,0.9711,0.0674
5.64,0.02395,0.9764,0.074
5.66,0.02412,0.97812,0.07939
5.68,0.0244,0.97727,0.08403
5.7,0.02431,0.97637,0.08851
5.72,0.02511,0.97552,0.09221
5.74,0.02668,0.97858,0.09457
5.76,0.02681,0.9852,0.09462
5.78,0.02778,0.99363,0.09389
5.8,0.02922,0.99873,0.09404
5.82,0.02808,0.99963,0.09798
5.84,0.0258,0.99395,0.1043
5.86,0.02463,0.98447,0.11141
5.88,0.02133,0.97541,0.11515
5.9,0.01781,0.96315,0.11875
5.92,0.01389,0.94836,0.12449
5.94,0.00985,0.9332,0.12938
5.96,0.00836,0.91896,0.13474
5.98,0.01155,0.91364,0.1368
6,0.01493,0.92306,0.13513
6.02,0.01568,0.94161,0.127
6.04,0.01659,0.96226,0.11219
6.06,0.0183,0.97979,0.09746
6.08,0.02291,0.98807,0.08687
6.1,0.02969,0.98607,0.08224
6.12,0.0351,0.98369,0.07951
6.14,0.04035,0.99263,0.07192
6.16,0.04331,1.01876,0.05893
6.18,0.0416,1.05123,0.04192
6.2,0.03571,1.06583,0.03152
6.22,0.03196,1.04603,0.03163
6.24,0.03247,1.01441,0.04151
6.26,0.02842,0.99905,0.0485
6.28,0.02461,1.00258,0.04599
6.3,0.02063,1.00986,0.04362
6.32,0.02033,1.01674,0.04196
6.34,0.022,1.02724,0.03908
6.36,0.01866,1.03962,0.03484
6.38,0.01449,1.04302,0.0348
6.4,0.01334,1.0354,0.03844
6.42,0.01465,1.02705,0.04438
6.44,0.01372,1.03009,0.04571
6.46,0.01012,1.03691,0.04333
6.48,0.01359,1.02987,0.04688
6.5,0.01653,1.01317,0.05746
6.52,0.01735,1.00404,0.06201
6.54,0.015,1.00469,0.06278
6.56,0.01158,1.00619,0.06201
6.58,0.01319,1.00149,0.06586
6.6,0.01773,0.9924,0.0727
6.62,0.02195,0.98288,0.0802
6.64,0.02386,0.9744,0.08244
6.66,0.02551,0.96787,0.08166
6.68,0.02883,0.96251,0.07963
6.7,0.03191,0.95885,0.07949
6.72,0.03526,0.9602,0.07751
6.74,0.03811,0.96407,0.07565
6.76,0.03979,0.96711,0.07354
6.78,0.04193,0.96773,0.07529
6.8,0.04261,0.96334,0.0764
6.82,0.04165,0.95648,0.07578
6.84,0.03913,0.9559,0.07384
6.86,0.03624,0.96286,0.07113
6.88,0.03297,0.97555,0.07138
6.9,0.02807,0.98537,0.07491
6.92,0.02363,0.98905,0.07751
6.94,0.01983,0.98764,0.07971
6.96,0.01709,0.99107,0.07915
6.98,0.01442,1.0011,0.07428
7,0.01366,1.00931,0.06844
7.02,0.01723,1.00668,0.0674
7.04,0.02183,0.99821,0.0689
7.06,0.02351,0.99738,0.06697
7.08,0.01903,1.01314,0.05869
7.1,0.02044,1.02637,0.04564
7.12,0.02471,1.02613,0.04044
7.14,0.03088,1.02065,0.03919
7.16,0.033,1.01861,0.03631
7.18,0.02902,1.01286,0.0361
7.2,0.02764,1.00536,0.0386
7.22,0.02433,1.00156,0.03785
7.24,0.02069,1.0076,0.03397
7.26,0.01895,1.01854,0.02803
7.28,0.0216,1.01873,0.02595
7.3,0.02902,1.0038,0.0307
7.32,0.02892,0.98926,0.03924
7.34,0.02524,0.98783,0.03958
7.36,0.0185,0.99406,0.03575
7.38,0.01622,0.99652,0.03455
7.4,0.0212,0.99848,0.03257
7.42,0.02383,0.99882,0.03036
7.44,0.02802,0.99714,0.03189
7.46,0.02899,0.99479,0.03209
7.48,0.02765,0.99403,0.0322
7.5,0.02408,0.99382,0.03171
7.52,0.02224,0.9912,0.03187
7.54,0.02294,0.99066,0.03103
7.56,0.02557,0.99363,0.02761
7.58,0.02754,0.99724,0.02379
7.6,0.02907,0.99914,0.02203
7.62,0.02863,0.99786,0.02176
7.64,0.02681,0.99556,0.02297
7.66,0.02246,0.99564,0.02095
7.68,0.01976,0.99786,0.01823
7.7,0.0192,0.99946,0.01623
7.72,0.02044,1.00165,0.01413
7.74,0.02173,1.00457,0.01151
7.76,0.0217,1.00673,0.00946
7.78,0.02059,1.00655,0.00879
7.8,0.01951,1.00373,0.01009
7.82,0.01772,1.00098,0.00925
7.84,0.01631,0.99924,0.00958
7.86,0.01625,0.99706,0.00893
7.88,0.01739,0.99673,0.00766
7.9,0.01786,0.99915,0.00461
7.92,0.01815,1.00224,0.00208
7.94,0.01944,1.00194,0.00219
7.96,0.01963,1.00051,0.00417
7.98,0.01726,0.99946,0.00568
8,0.01344,0.99923,0.00558
8.02,0.01096,0.99926,0.00519
8.04,0.01013,1.00051,0.0055
8.06,0.00931,1.00256,0.00434
8.08,0.00813,1.00449,0.00312
8.1,0.00845,1.0036,0.00368
8.12,0.01111,1.00012,0.00704
8.14,0.00992,0.99779,0.00805
8.16,0.00641,0.99829,0.00694
8.18,0.00421,0.99922,0.00467
8.2,0.00541,0.99974,0.00303
8.22,0.0084,0.99997,0.00279
8.24,0.0099,1.00074,0.00183
8.26,0.01063,1.00055,0.00175
8.28,0.01075,0.99953,0.00216
8.3,0.01017,0.99867,0.00301
8.32,0.00837,0.99866,0.00363
8.34,0.00542,0.99917,0.00296
8.36,0.00553,0.99894,0.0032
8.38,0.00671,0.99879,0.00319
8.4,0.00787,0.99912,0.0028
8.42,0.00849,0.99945,0.00253
8.44,0.00878,0.99923,0.00275
8.46,0.00897,0.99918,0.00294
8.48,0.00861,0.99921,0.00313
8.5,0.00835,0.99905,0.00327
8.52,0.00898,0.99884,0.00311
8.54,0.00953,0.99894,0.00307
8.56,0.00971,0.99904,0.00304
8.58,0.00981,0.99881,0.00327
8.6,0.00999,0.99892,0.00334
8.62,0.01009,0.99896,0.00351
8.64,0.00972,0.99892,0.00335
8.66,0.00908,0.99895,0.00317
8.68,0.00898,0.99904,0.00316
8.7,0.00915,0.99899,0.00288
8.72,0.00979,0.99898,0.00277
8.74,0.01023,0.99924,0.00261
8.76,0.0105,0.99942,0.00256
8.78,0.01077,0.99945,0.00264
8.8,0.01086,0.99954,0.00262
8.82,0.01068,0.99943,0.00255
8.84,0.01049,0.99938,0.00238
8.86,0.01086,0.99945,0.00264
8.88,0.01105,0.99956,0.0027
8.9,0.01078,0.99942,0.00292
8.92,0.01051,0.99941,0.00293
8.94,0.01032,0.99965,0.00279
8.96,0.01006,0.9996,0.003
8.98,0.01006,0.99942,0.00304
9,0.01014,0.99934,0.00268
9.02,0.01014,0.99922,0.00252
9.04,0.0105,0.99923,0.00251
9.06,0.01095,0.99922,0.0024
9.08,0.01113,0.99898,0.00217
9.1,0.01131,0.99906,0.00205
9.12,0.01148,0.99902,0.00187
9.14,0.01158,0.99885,0.0019
9.16,0.01148,0.99881,0.00173
9.18,0.01112,0.99869,0.00167
9.2,0.01077,0.99848,0.00201
9.22,0.0106,0.99862,0.00226
9.24,0.01068,0.99882,0.00231
9.26,0.01051,0.99874,0.00243
9.28,0.01006,0.99875,0.00253
9.3,0.00996,0.99873,0.00245
9.32,0.00997,0.99864,0.00247
9.34,0.0106,0.99885,0.00249
9.36,0.01097,0.99899,0.00264
9.38,0.01098,0.99885,0.00285
9.4,0.01125,0.99889,0.00302
9.42,0.01161,0.99906,0.00288
9.44,0.01169,0.999,0.00261
9.46,0.01178,0.99888,0.00245
9.48,0.01178,0.9989,0.00254
9.5,0.01178,0.99899,0.00252
9.52,0.0115,0.99929,0.00265
9.54,0.01105,0.99926,0.00258
9.56,0.01015,0.99899,0.00276
9.58,0.0096,0.99903,0.00258
9.6,0.0095,0.99918,0.00246
9.62,0.00949,0.99922,0.00217
9.64,0.00967,0.99911,0.0021
9.66,0.01014,0.99911,0.00245
9.68,0.01069,0.99927,0.00268
9.7,0.01096,0.99956,0.0027
9.72,0.01097,0.99944,0.00301
9.74,0.01087,0.99916,0.0026
9.76,0.01149,0.99941,0.00235
9.78,0.0124,0.99962,0.00236
9.8,0.01313,0.99959,0.00253
9.82,0.0135,0.9994,0.00247
9.84,0.01378,0.99935,0.00265
9.86,0.01332,0.99933,0.00258
9.88,0.01214,0.99898,0.00242
9.9,0.01107,0.99831,0.0025
9.92,0.0096,0.99786,0.0019
9.94,0.0074,0.99895,0.00211
9.96,0.00466,0.99899,0.00182
9.98,0.00189,0.99867,0.00067
10,-0.00074,0.99908,0.00123
10.02,-0.00392,0.99879,0.00121
10.04,-0.00665,0.9988,0.0012
10.06,-0.00891,0.99879,0.00146
10.08,-0.01127,0.99876,0.00164
10.1,-0.01329,0.99923,0.00151
10.12,-0.01542,0.99987,0.00088
10.14,-0.01669,1.00025,0.00112
10.16,-0.01688,0.99915,0.00034
10.18,-0.0164,0.99916,0.00079
10.2,-0.01644,0.99909,0.0022
10.22,-0.0171,0.99862,0.00139
10.24,-0.01711,0.99883,0.00107
10.26,-0.01722,0.99904,0.00075
10.28,-0.01742,0.99901,0.0002
10.3,-0.01746,0.99863,-0.00111
10.32,-0.01719,0.99824,-0.00122
10.34,-0.01698,0.99801,-0.00062
10.36,-0.01671,0.99789,-0.00079
10.38,-0.01621,0.99777,0.00034
10.4,-0.01484,0.99807,0.00069
10.42,-0.01349,0.99846,0.00056
10.44,-0.01212,0.99849,0.00051
10.46,-0.01074,0.99824,0.00089
10.48,-0.00908,0.99815,0.00151
10.5,-0.00781,0.99846,0.0015
10.52,-0.0066,0.99907,0.00244
10.54,-0.00532,0.99926,0.00273
10.56,-0.0037,0.99955,0.00253
10.58,-0.00242,0.99965,0.00283
10.6,-0.00144,0.99963,0.00216
10.62,-0.00117,0.99942,0.00201
10.64,-0.00099,0.9994,0.00191
10.66,-0.00099,0.99938,0.00182
10.68,-0.00108,0.99938,0.00183
10.7,-0.00091,0.99953,0.0016
10.72,-0.00072,0.9995,0.00188
10.74,-0.00045,0.99948,0.00178
10.76,-0.00045,0.99931,0.00182
10.78,-0.00072,0.99909,0.00169
10.8,-0.00081,0.99926,0.00166
10.82,-0.00119,0.99952,0.00161
10.84,-0.00155,0.9993,0.00149
10.86,-0.00136,0.99923,0.00159
10.88,-0.0009,0.99939,0.00182
10.9,-0.00045,0.99957,0.00176
10.92,-0.00081,0.99939,0.00182
10.94,-0.00091,0.99924,0.00157
10.96,-0.00127,0.99923,0.00158
10.98,-0.00145,0.99925,0.00168
11,-0.00144,0.9993,0.00195
11.02,-0.00125,0.99883,0.00186
11.04,-0.00099,0.99897,0.00163
11.06,-0.0008,0.99901,0.0018
11.08,-0.0009,0.99899,0.00172
11.1,-0.00099,0.99884,0.00147
11.12,-0.001,0.99902,0.00144
11.14,-0.00092,0.99907,0.00124
11.16,-0.0012,0.99921,0.00103
11.18,-0.0012,0.99925,0.00121
11.2,-0.0012,0.9994,0.00108
11.22,-0.00085,0.99937,0.00089
11.24,-0.00076,0.99955,0.00085
11.26,-0.00049,0.99943,0.00068
11.28,-0.00051,0.99966,0.00044
11.3,-0.0005,0.9997,0.00062
11.32,-0.0005,0.9997,0.00062
11.34,-0.00068,0.99961,0.00065
11.36,-0.00058,0.99936,0.00079
11.38,0.00007,0.99924,0.00098
11.4,0.00043,0.99922,0.00088
11.42,0.00042,0.99927,0.00068
11.44,0.00023,0.99923,0.00051
11.46,0.00022,0.99948,0.00037
11.48,-0.00013,0.99942,0.00058
11.5,-0.00048,0.99908,0.00076
11.52,-0.0004,0.99911,0.00047
11.54,-0.00041,0.99914,0.00018
11.56,-0.00051,0.99921,0.00008
11.58,-0.0006,0.99921,0.00008
11.6,-0.00088,0.99918,0
11.62,-0.00078,0.99911,0.00011
11.64,-0.0006,0.99912,0.0001
11.66,-0.00105,0.99911,0.00012
11.68,-0.00132,0.99891,0.00008
11.7,-0.00097,0.99896,-0.00014
11.72,-0.00061,0.99915,-0.00019
11.74,-0.00078,0.99899,-0.00005
11.76,-0.00078,0.99901,0.00004
11.78,-0.0006,0.99901,0.00003
11.8,-0.00078,0.99918,0
11.82,-0.00096,0.99911,0.00011
11.84,-0.00106,0.99903,-0.00024
11.86,-0.00124,0.99903,-0.00023
11.88,-0.00124,0.99909,0.00003
11.9,-0.00122,0.99907,0.00041
11.92,-0.00122,0.99888,0.00036
11.94,-0.00078,0.99918,0
11.96,-0.00086,0.99874,0.0001
11.98,-0.00058,0.9988,0.00035
12,-0.00023,0.99915,0.00017
12.02,-0.00014,0.99904,0.0001
12.04,0.00005,0.99887,0.00013
12.06,0.0005,0.99922,0.00041
12.08,0.00068,0.9994,0.00037
12.1,0.00041,0.99918,0.00024
12.12,0.00022,0.99923,0.00005
12.14,0.00021,0.99949,-0.00001
12.16,-0.00023,0.99916,0.00026
12.18,0.00003,0.99963,0.00025
12.2,-0.00005,0.99954,0.00027
12.22,-0.00031,0.99922,0.00053
12.24,-0.00013,0.99914,0.00055
12.26,-0.00003,0.99926,0.0007
12.28,-0.00003,0.99916,0.00063
