Time,Lateral,Vertical,Longitudinal
6.36,0.01109,1.00491,-0.00045
6.38,0.01173,1.00482,-0.00036
6.4,0.01118,1.00491,-0.00055
6.42,0.01027,1.00464,-0.00073
6.44,0.01,1.00427,-0.001
6.46,0.01064,1.00445,-0.00109
6.48,0.01145,1.005,-0.00118
6.5,0.01164,1.00445,-0.00145
6.52,0.01127,1.00445,-0.00173
6.54,0.011,1.00509,-0.00173
6.56,0.01136,1.00455,-0.00191
6.58,0.01136,1.00427,-0.00191
6.6,0.01091,1.00482,-0.002
6.62,0.01045,1.00473,-0.00191
6.64,0.011,1.00445,-0.00209
6.66,0.01145,1.00455,-0.00182
6.68,0.01118,1.00482,-0.00164
6.7,0.01064,1.00445,-0.00155
6.72,0.01091,1.00436,-0.00109
6.74,0.01145,1.00473,-0.00082
6.76,0.01182,1.00464,-0.001
6.78,0.01182,1.00464,-0.001
6.8,0.01182,1.00491,-0.00109
6.82,0.01209,1.00482,-0.00109
6.84,0.01236,1.00509,-0.001
6.86,0.01273,1.00509,-0.00073
6.88,0.01309,1.00445,-0.00073
6.9,0.01218,1.00536,-0.00082
6.92,0.01064,1.00464,-0.00073
6.94,0.00945,1.00391,-0.00073
6.96,0.00973,1.00464,-0.00045
6.98,0.00991,1.00373,-0.00027
7,0.00836,1.00473,-0.00036
7.02,0.00845,1.00391,0.00018
7.04,0.00864,1.00391,0.00027
7.06,0.00882,1.00345,0.00009
7.08,0.00855,1.00427,0
7.1,0.00809,1.005,-0.00018
7.12,0.00845,1.00282,-0.00009
7.14,0.00918,1.00364,-0.00036
7.16,0.01018,1.00509,-0.00073
7.18,0.01036,1.00418,-0.00109
7.2,0.01036,1.00473,-0.001
7.22,0.01145,1.00391,-0.00055
7.24,0.01091,1.00482,-0.00073
7.26,0.01055,1.00464,-0.00055
7.28,0.01027,1.00436,-0.00045
7.3,0.00964,1.00418,-0.00027
7.32,0.009,1.00391,-0.00009
7.34,0.00964,1.00464,-0.00018
7.36,0.01118,1.00527,0
7.38,0.01164,1.00482,0.00045
7.4,0.01155,1.00464,0.00064
7.42,0.01127,1.00491,0.00055
7.44,0.01109,1.00436,0.00045
7.46,0.01073,1.00482,0.00009
7.48,0.01064,1.00464,0.00036
7.5,0.01109,1.00409,0.00036
7.52,0.01118,1.00455,0.00027
7.54,0.01064,1.00445,0.00055
7.56,0.01009,1.00409,0.00091
7.58,0.00936,1.00373,0.001
7.6,0.00864,1.004,0.00082
7.62,0.00755,1.00382,0.00082
7.64,0.00736,1.00327,0.001
7.66,0.008,1.00409,0.00091
7.68,0.00882,1.00418,0.00136
7.7,0.00882,1.00418,0.001
7.72,0.00827,1.00445,0.00109
7.74,0.008,1.004,0.00118
7.76,0.00836,1.00436,0.00091
7.78,0.009,1.00455,0.00082
7.8,0.00973,1.00482,0.00073
7.82,0.01009,1.00427,0.00164
7.84,0.01009,1.00573,0.00118
7.86,0.00936,1.00482,0.00136
7.88,0.00845,1.00418,0.00127
7.9,0.008,1.00355,0.001
7.92,0.00773,1.004,0.00091
7.94,0.00764,1.00418,0.00091
7.96,0.00827,1.00455,0.00082
7.98,0.00955,1.00455,0.00082
8,0.00982,1.00482,0.00055
8.02,0.009,1.00455,0.00045
8.04,0.00855,1.00436,-0.00045
8.06,0.009,1.00345,-0.00009
8.08,0.01027,1.00509,-0.00036
8.1,0.01618,1.00218,0.00082
8.12,0.03573,1.00118,0.00182
8.14,0.01573,1.00791,0.00309
8.16,0.02118,1.00336,-0.00618
8.18,-0.00436,0.99336,-0.00445
8.2,-0.01091,0.99982,-0.00664
8.22,-0.02082,0.99718,-0.00973
8.24,-0.02164,0.99118,-0.00564
8.26,-0.01945,0.99291,-0.00427
8.28,-0.01736,0.99591,-0.00009
8.3,-0.01664,0.99555,0.00309
8.32,-0.02155,0.99355,0.00609
8.34,-0.04273,0.99091,0.00736
8.36,-0.02727,0.98218,0.00827
8.38,-0.03645,0.98655,0.01991
8.4,-0.01282,0.997,0.01882
8.42,-0.012,0.99282,0.02091
8.44,-0.00445,0.99555,0.02591
8.46,-0.00336,1.00045,0.02345
8.48,-0.00355,0.99618,0.023
8.5,-0.00627,0.994,0.02109
8.52,-0.00936,0.99427,0.02
8.54,-0.01245,0.99727,0.01809
8.56,-0.01073,1.00164,0.01682
8.58,-0.00609,1.00718,0.01564
8.6,-0.00427,1.00782,0.01336
8.62,-0.00709,1.00409,0.01345
8.64,-0.00627,1.00273,0.01445
8.66,-0.00655,1.00355,0.01391
8.68,-0.00891,1.00364,0.01327
8.7,-0.01245,1.00673,0.01327
8.72,-0.01327,1.007,0.01155
8.74,-0.01418,1.00736,0.01018
8.76,-0.01527,1.00855,0.009
8.78,-0.01927,1.00745,0.009
8.8,-0.02227,1.00327,0.00918
8.82,-0.02227,1.00282,0.01009
8.84,-0.01891,1.00591,0.01036
8.86,-0.01618,1.00545,0.01045
8.88,-0.01591,1.00491,0.01
8.9,-0.01655,1.00627,0.01
8.92,-0.01891,1.00573,0.00982
8.94,-0.02182,1.00409,0.01009
8.96,-0.02282,1.00345,0.01009
8.98,-0.02191,1.00445,0.01009
9,-0.02055,1.00509,0.01
9.02,-0.01964,1.00564,0.00991
9.04,-0.02382,1.00827,0.00745
9.06,-0.02455,1.008,0.00655
9.08,-0.02936,1.004,0.00636
9.1,-0.02918,1.00391,0.00673
9.12,-0.02891,1.00673,0.00627
9.14,-0.02864,1.00145,0.00618
9.16,-0.02709,1.00064,0.00536
9.18,-0.02445,1.00418,0.00318
9.2,-0.01636,1.00682,0.00273
9.22,-0.01218,1.00509,0.00255
9.24,-0.01209,1.00418,0.00145
9.26,-0.00627,1.003,0.00318
9.28,-0.00536,1.00273,0.00336
9.3,0.00027,1.00564,0.00291
9.32,0.001,1.00564,0.002
9.34,0.00264,1.00291,0.002
9.36,0.00609,1.00755,0.00182
9.38,0.00827,1.00845,0.00227
9.4,0.00836,1.00582,0.004
9.42,0.00164,1.00282,0.004
9.44,-0.00064,1.00355,0.00391
9.46,0.00164,1.005,0.00409
9.48,0.00164,1.00418,0.00355
9.5,0.00218,1.00418,0.00364
9.52,0.003,1.00482,0.00373
9.54,0.00427,1.005,0.00382
9.56,0.00482,1.00418,0.00373
9.58,0.00382,1.00491,0.00364
9.6,0.00291,1.00536,0.00345
9.62,0.00264,1.00409,0.00345
9.64,0.00373,1.00427,0.00327
9.66,0.00464,1.00573,0.003
9.68,0.00509,1.00591,0.00309
9.7,0.00555,1.00509,0.00327
9.72,0.00527,1.005,0.00327
9.74,0.00391,1.006,0.00336
9.76,0.00236,1.00509,0.00345
9.78,0.00173,1.00436,0.00336
9.8,0.00145,1.00473,0.00355
9.82,0.00073,1.00491,0.00364
9.84,0.00055,1.00427,0.00364
9.86,0.00027,1.00418,0.00355
9.88,-0.00009,1.00491,0.00373
9.9,0.00018,1.00445,0.00373
9.92,0.00109,1.00373,0.00427
9.94,-0.00055,1.00464,0.00418
9.96,-0.00145,1.00373,0.00409
9.98,-0.00145,1.00291,0.00355
10,-0.00055,1.00436,0.003
10.02,0.00109,1.00591,0.00282
10.04,0.00345,1.00455,0.00282
10.06,0.00527,1.00473,0.00273
10.08,0.00518,1.00718,0.00255
10.1,0.00282,1.00545,0.00218
10.12,-0.00073,1.00218,0.00218
10.14,-0.00255,1.00427,0.00191
10.16,-0.00055,1.006,0.00164
10.18,0.00145,1.00409,0.00127
10.2,0.00236,1.00509,0.00173
10.22,0.00209,1.00691,0.002
10.24,0.00091,1.00473,0.00173
10.26,-0.00082,1.00373,0.00173
10.28,-0.00309,1.00564,0.00173
